[02:05:09 | 13-02-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x1c2c49ae998396441501f8f30dc0126a153ab6fb0e0c9b30ae6b03ba3fe7cd81
[09:25:07 | 04-04-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:19:49 | 05-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x80b59523eae33265342be40162559421f0596b7328834173b8683ca7c2153c78
[09:22:52 | 05-04-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:22:55 | 05-04-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:27:04 | 06-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x8f2efd0f5defb8a083f22f202d86a9e17e05989804bb6672aa67686fdff040c8
[09:30:07 | 06-04-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:30:10 | 06-04-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:25:51 | 07-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xf5d4bfecc0ee440afb88ae60655c3702760f61309234f52c73315e91ca9e7d77
[09:28:56 | 07-04-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:28:59 | 07-04-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:22:48 | 08-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xf5393a33059a5bcab035297beec8c52be7dd2209c899d8127e21d6455fb80d6d
[09:25:51 | 08-04-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:25:54 | 08-04-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:24:14 | 09-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xeffa7779e2665c6a32ecbd6461607895ec7ccae0f6464c76d2c49cb4fecc5074
[09:27:17 | 09-04-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:27:20 | 09-04-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:22:52 | 10-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x51d068215cdfa8f1a78606e1eb8d91ac7c4b3f4ee4941ab824bf89e2a415a00e
[09:25:55 | 10-04-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:25:58 | 10-04-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:23:38 | 11-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x89e94c1b2e1715c84392ee1b0be001d812a340a18ccd85f2195ef8c700c2ecaa
[09:26:41 | 11-04-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:26:45 | 11-04-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:20:36 | 12-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd111beaa2aa37fa7bd79499e85894088d8915e04844e7cf52828448e555d9694
[09:23:39 | 12-04-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:23:42 | 12-04-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[10:40:39 | 13-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x2d96a5bfae811dca92178119abd2e168a2e95c7d3c7b64cde970a294e6e9e793
[10:43:43 | 13-04-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[10:43:46 | 13-04-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:27:14 | 14-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x7cf298a050aa6f4e2b0e13d5d5919b1d6a64beb14f0bb466f6da4da953caec3e
[09:30:17 | 14-04-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:30:20 | 14-04-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:26:27 | 15-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x66022eb18760d2ea1f08ee312ae1ab9a538e939c014bb2c46785f84f96ec7ba5
[09:29:30 | 15-04-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:29:33 | 15-04-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:25:52 | 16-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xa01c2af714e6020f274a5c6842b227b9bcf2c2de33a4eb227669f7dba025e851
[09:28:55 | 16-04-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:28:58 | 16-04-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:24:51 | 17-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x596f77cd4a4e066cbe252422c515136ef0a74c02bae3a0f1ea7d0b5fbf0ed61b
[09:27:55 | 17-04-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:27:58 | 17-04-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:22:02 | 18-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x771b3d717088d09d8b7abc6e8863f1c56cd3554b83586402bf37ce37775b8a53
[09:25:05 | 18-04-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:25:08 | 18-04-2025] Bridge Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
Error:
[09:19:01 | 19-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xada9c8e1fda2106b2c6dd6adf12666dc19d3fd716492c754d3bdb47423a9e6f1
[09:22:04 | 19-04-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:22:07 | 19-04-2025] Bridge Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
Error:
[09:29:37 | 20-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe6197d4c78c02fc9e3c70c0b45ee8e5ae0ff1ca0f9c1e552bc268561f6ebd275
[09:32:40 | 20-04-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:32:43 | 20-04-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:30:02 | 21-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xadbc08154df897896f7c1049ba871e7cac7d73481d4ff05429ff56d930b0159a
[09:33:05 | 21-04-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:33:08 | 21-04-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:25:01 | 22-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xa5473aa77e4c9d53bf038c40db77711ea6f53a313d23aa8566ac77d9616c205f
[09:28:04 | 22-04-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:28:08 | 22-04-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:25:40 | 23-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x209add313480304ae8f6b929b272f274d763172a11efe11448e33d5bcb98c72c
[09:28:43 | 23-04-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:28:46 | 23-04-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:26:38 | 24-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x987896ff0c5cd6870bae0aa63795bd9e5c5f4857c6350bb095a269992f2fb0a5
[09:29:41 | 24-04-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:29:44 | 24-04-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:27:52 | 25-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x01242134f98f9a98891bdbb8f2af190c45ed0be7bd39aa28332fb3b311d5ab5c
[09:30:55 | 25-04-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:30:59 | 25-04-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:21:39 | 26-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x2ec5714dcff5fbed9f6c9d9b5dc6c96cab99399ac9635bb19c0e023e43380349
[09:24:41 | 26-04-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:24:44 | 26-04-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:37:04 | 27-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x79121f7700a66a4f89434a42ffed720fb885ac1f91d744de8f1d5f3d9c571b90
[09:40:07 | 27-04-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:40:10 | 27-04-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:37:52 | 28-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x9ccfaf255f4c95a01083b902eccb3000c0bcb7146ca543eebb3337c3a07908f2
[09:40:55 | 28-04-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:40:58 | 28-04-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:27:02 | 29-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xbf7bfc85b353c2a3a4a5b58f788dc7a35ea8f458b6d34489b9c1b93cdee61de0
[09:30:05 | 29-04-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:30:09 | 29-04-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:27:01 | 30-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xbebb1598dd67626ea0c4f180a7011fc7f2d8bf3ee5ddebd8a3699f90a7e43602
[09:30:05 | 30-04-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:30:08 | 30-04-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:43:37 | 01-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xc45590c0d4ea74ff8c3c3cd33091329dcbf3168a6a1b82432992256dc7d54e55
[09:46:40 | 01-05-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:46:43 | 01-05-2025] Bridge Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
Error:
[09:27:39 | 02-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xba07c5a15998c4a55e693a84478a2f132e981abf200bc537e1f6d6a777523c78
[09:30:42 | 02-05-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:30:45 | 02-05-2025] Bridge Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
Error:
[09:24:41 | 03-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x649634e4f4a36233165f7d40f2b2a5caeb929fd03f3364f3f99c50842269a67e
[09:27:44 | 03-05-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:27:47 | 03-05-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:43:38 | 04-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x2da51a15be9ab1f9ad1cc4c7d596f110942b84d18c40a90c9de12479f66291a2
[09:46:41 | 04-05-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:46:44 | 04-05-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:40:01 | 05-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x00692ee86a0723141facf0680c95e6f58b827d9695b28909a5cdd0c0efe3cebd
[09:43:04 | 05-05-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:43:07 | 05-05-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:28:28 | 06-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xc9f3776a03f8fb2176e4ee46aa86f6155a360a649310573f0328226849b2ef38
[09:31:31 | 06-05-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:31:33 | 06-05-2025] Bridge Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
Error:
[09:29:41 | 07-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xecdda6ecac0a9ed88cf3feeb305442e09190e4b1196d36f4de2b70db2a452caf
[09:32:45 | 07-05-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:32:48 | 07-05-2025] Bridge Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
Error:
[09:38:02 | 08-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x9402c85dabe45b65e5d36cdd40c43cde40ef125b9a2303a314f6c435a6ebec58
[09:41:06 | 08-05-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:41:09 | 08-05-2025] Bridge Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
Error:
[09:29:24 | 09-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x4d9df535efff8d79bae6ace21dc0ef3658e2f05a549a727536b104f457d95fa8
[09:32:28 | 09-05-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:32:31 | 09-05-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:24:25 | 10-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x935827a226dff5c8a71f602c2a348c4a31029673401d54c0281330c5d5a07b79
[09:27:28 | 10-05-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:27:31 | 10-05-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:41:25 | 11-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x1b00228079ed1a970e2871c0b1bb8df421d4842f95b3909eb284651f35b4ad13
[09:44:29 | 11-05-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:44:32 | 11-05-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:41:03 | 12-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x9409798d8f8f9e1b0183623eb1f6eb69d15a8ee2d56bf4ab334524bc3cfca63e
[09:44:06 | 12-05-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:44:09 | 12-05-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:38:50 | 13-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x59724ee2427bef9d7d2a644947de747f717bbb30cd96395211b1f6e814dda289
[09:41:53 | 13-05-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:41:56 | 13-05-2025] Bridge Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
Error:
[09:30:01 | 14-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xbd23f4ca99255008985a656cde60f8f6a74755e10160f180445b463e876e9384
[09:33:04 | 14-05-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:33:07 | 14-05-2025] Bridge Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
Error:
[09:28:39 | 15-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd732b02db29d0b85e1f5aba8c981fd206fe911f0602f6f9d2020a70af76a59fe
[09:31:42 | 15-05-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:31:45 | 15-05-2025] Bridge Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
Error:
[09:38:49 | 16-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x364369ba2921db1308d882f8c5a98de51e211f29c1f1c0bffd95cc922b0e5ec7
[09:41:52 | 16-05-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:41:55 | 16-05-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:27:03 | 17-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xcdcd65d349a9727a9b3051f4a8240184608d1a8a3374c2683318b837b3d9274d
[09:30:06 | 17-05-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:30:09 | 17-05-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:44:17 | 18-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xa545dd67ed1834673c3cecdcea1d9ba22a1d071996b380021559f8e3ee91a367
[09:47:20 | 18-05-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:47:23 | 18-05-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:44:04 | 19-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x3e859d7e7c8e344253f704a1ac3b366b715d62246b9282165eb66145c908e63f
[09:47:07 | 19-05-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:47:10 | 19-05-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
Error:
[09:39:24 | 20-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe2ea978591a33cd434dc83236177ef29231d26eb79ede2b21d4005abc94c0a92
[09:42:27 | 20-05-2025] Transfer Task failed for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099: Request failed with status code 400
[09:42:30 | 20-05-2025] Bridge Task successful for 0x5f879D48CC3b7fDbc88025F8E2dAF61265Ea4099
